"","subject","trial_no","stimulus_no","stimulus_mode","response_mode","training","x_value","y_value","response_value","time","session"
"462",3,90,76,1,2,1,70,400,500,"03.14","training"
"463",3,91,55,1,2,1,55,25,20,"01.91","training"
"464",3,92,73,1,2,1,70,400,529,"02.31","training"
"465",3,93,18,1,2,1,20,900,657,"04.63","training"
"466",3,94,50,1,2,1,50,0,10,"02.42","training"
"467",3,95,86,1,2,1,80,900,1461,"20.26","training"
"468",3,96,90,1,2,1,80,900,961,"03.93","training"
"469",3,97,66,1,2,1,60,100,49,"02.94","training"
"470",3,98,25,1,2,1,30,400,343,"03.67","training"
"471",3,99,28,1,2,1,30,400,539,"02.51","training"
"472",3,100,39,1,2,1,40,100,118,"03.3","training"
"473",3,101,34,1,2,1,35,225,422,"05.35","training"
"474",3,102,94,1,2,1,85,1225,1510,"03.27","training"
"475",3,1,35,1,2,1,85,1225,1382,"07.66","test1"
"476",3,2,34,1,2,1,80,900,1147,"01.86","test1"
"477",3,3,41,1,2,1,100,2500,2392,"05.27","test1"
"478",3,4,26,1,2,1,60,100,49,"05.19","test1"
"479",3,5,38,1,2,1,90,1600,1725,"04.79","test1"
"480",3,6,16,1,2,1,35,225,402,"02.73","test1"
"481",3,7,7,1,2,1,15,1225,1382,"04.58","test1"
"482",3,8,24,1,2,1,55,25,39,"03.35","test1"
"483",3,9,32,1,2,1,75,625,490,"06.74","test1"
"484",3,10,1,1,2,1,0,2500,1941,"07.11","test1"
"485",3,11,30,1,2,1,70,400,667,"05.4","test1"
"486",3,12,6,1,2,1,10,1600,1471,"06.75","test1"
"487",3,13,37,1,2,1,90,1600,1471,"04.21","test1"
"488",3,14,8,1,2,1,15,1225,1598,"02.8","test1"
"489",3,15,25,1,2,1,60,100,108,"09.3","test1"
"490",3,16,39,1,2,1,95,2025,1667,"02.66","test1"
"491",3,17,22,1,2,1,50,0,10,"05.84","test1"
"492",3,18,19,1,2,1,45,25,29,"02.39","test1"
"493",3,19,11,1,2,1,25,625,1608,"05.34","test1"
"494",3,20,4,1,2,1,5,2025,1961,"06.23","test1"
"495",3,21,31,1,2,1,75,625,333,"05.09","test1"
"496",3,22,3,1,2,1,5,2025,2176,"03.45","test1"
"497",3,23,33,1,2,1,80,900,1480,"03.24","test1"
"498",3,24,17,1,2,1,40,100,324,"07.57","test1"
"499",3,25,9,1,2,1,20,900,1608,"04.76","test1"
"500",3,26,20,1,2,1,45,25,10,"03.05","test1"
"501",3,27,5,1,2,1,10,1600,2284,"03.27","test1"
"502",3,28,28,1,2,1,65,225,510,"04.18","test1"
"503",3,29,40,1,2,1,95,2025,2010,"01.86","test1"
"504",3,30,42,1,2,1,100,2500,2402,"03.28","test1"
"505",3,31,2,1,2,1,0,2500,2402,"02.7","test1"
"506",3,32,21,1,2,1,50,0,0,"04.41","test1"
"507",3,33,12,1,2,1,25,625,1431,"04.26","test1"
"508",3,34,18,1,2,1,40,100,78,"03.96","test1"
"509",3,35,23,1,2,1,55,25,59,"02.13","test1"
"510",3,36,36,1,2,1,85,1225,1245,"05.85","test1"
"511",3,37,13,1,2,1,30,400,451,"05.12","test1"
"512",3,38,10,1,2,1,20,900,1167,"05.75","test1"
"513",3,39,29,1,2,1,70,400,480,"03.37","test1"
"514",3,40,14,1,2,1,30,400,314,"02.59","test1"
"515",3,41,27,1,2,1,65,225,333,"06.72","test1"
"516",3,42,15,1,2,1,35,225,265,"02.47","test1"
"517",3,1,13,1,2,0,30,400,578,"07.73","test2"
"518",3,2,34,1,2,0,80,900,1510,"03.98","test2"
"519",3,3,22,1,2,0,50,0,20,"05.52","test2"
"520",3,4,7,1,2,0,15,1225,1490,"06.39","test2"
"521",3,5,25,1,2,0,60,100,20,"17.31","test2"
"522",3,6,12,1,2,0,25,625,1314,"08.4","test2"
"523",3,7,23,1,2,0,55,25,59,"04.21","test2"
"524",3,8,8,1,2,0,15,1225,1696,"03.45","test2"
"525",3,9,29,1,2,0,70,400,618,"05.78","test2"
"526",3,10,28,1,2,0,65,225,402,"03.71","test2"
"527",3,11,20,1,2,0,45,25,137,"05.68","test2"
"528",3,12,17,1,2,0,40,100,69,"03.67","test2"
"529",3,13,14,1,2,0,30,400,451,"08.63","test2"
"530",3,14,10,1,2,0,20,900,1480,"02.36","test2"
"531",3,15,41,1,2,0,100,2500,2451,"02.01","test2"
"532",3,16,35,1,2,0,85,1225,608,"06.56","test2"
"533",3,17,30,1,2,0,70,400,549,"03.79","test2"
"534",3,18,16,1,2,0,35,225,559,"06.89","test2"
"535",3,19,33,1,2,0,80,900,1755,"06.66","test2"
"536",3,20,11,1,2,0,25,625,1422,"05.94","test2"
"537",3,21,9,1,2,0,20,900,1529,"01.81","test2"
"538",3,22,6,1,2,0,10,1600,1912,"03.11","test2"
"539",3,23,24,1,2,0,55,25,78,"03.32","test2"
"540",3,24,1,1,2,0,0,2500,2451,"04.25","test2"
"541",3,25,5,1,2,0,10,1600,2078,"03.98","test2"
"542",3,26,40,1,2,0,95,2025,2294,"01.93","test2"
"543",3,27,21,1,2,0,50,0,49,"02.34","test2"
"544",3,28,32,1,2,0,75,625,569,"02.02","test2"
"545",3,29,26,1,2,0,60,100,49,"04.4","test2"
"546",3,30,3,1,2,0,5,2025,1824,"04.07","test2"
"547",3,31,31,1,2,0,75,625,520,"02.97","test2"
"548",3,32,15,1,2,0,35,225,480,"05.39","test2"
"549",3,33,37,1,2,0,90,1600,1931,"02.89","test2"
"550",3,34,39,1,2,0,95,2025,2363,"02.25","test2"
"551",3,35,27,1,2,0,65,225,333,"03.56","test2"
"552",3,36,2,1,2,0,0,2500,2373,"02.34","test2"
"553",3,37,36,1,2,0,85,1225,1598,"04.13","test2"
"554",3,38,42,1,2,0,100,2500,2490,"01.86","test2"
"555",3,39,38,1,2,0,90,1600,1873,"02.31","test2"
"556",3,40,4,1,2,0,5,2025,2225,"01.76","test2"
"557",3,41,19,1,2,0,45,25,59,"05.89","test2"
"558",3,42,18,1,2,0,40,100,39,"01.53","test2"
"559",4,1,33,2,2,1,35,225,1314,"18.8","training"
"560",4,2,4,2,2,1,10,1600,2176,"05.44","training"
"561",4,3,10,2,2,1,15,1225,765,"04.49","training"
"562",4,4,71,2,2,1,65,225,157,"03.23","training"
"563",4,5,24,2,2,1,25,625,1265,"05.81","training"
"564",4,6,59,2,2,1,55,25,520,"02.88","training"
"565",4,7,92,2,2,1,85,1225,69,"09.73","training"
"566",4,8,32,2,2,1,35,225,1363,"07.22","training"
"567",4,9,57,2,2,1,55,25,765,"02.21","training"
"568",4,10,34,2,2,1,35,225,245,"03.19","training"
"569",4,11,95,2,2,1,85,1225,2049,"03.41","training"
"570",4,12,98,2,2,1,90,1600,1510,"02.36","training"
"571",4,13,61,2,2,1,60,100,1363,"02.73","training"
"572",4,14,76,2,2,1,70,400,735,"02.15","training"
"573",4,15,96,2,2,1,85,1225,1853,"02.68","training"
"574",4,16,20,2,2,1,25,625,696,"03.8","training"
"575",4,17,52,2,2,1,50,0,1118,"02.38","training"
"576",4,18,22,2,2,1,25,625,755,"02.84","training"
"577",4,19,100,2,2,1,90,1600,1980,"02.99","training"
"578",4,20,3,2,2,1,10,1600,441,"02.99","training"
"579",4,21,58,2,2,1,55,25,29,"06.11","training"
"580",4,22,86,2,2,1,80,900,578,"04.41","training"
"581",4,23,53,2,2,1,50,0,69,"02.47","training"
"582",4,24,45,2,2,1,45,25,88,"01.91","training"
"583",4,25,56,2,2,1,55,25,69,"01.66","training"
"584",4,26,91,2,2,1,85,1225,1206,"04.59","training"
"585",4,27,36,2,2,1,35,225,618,"02.41","training"
"586",4,28,94,2,2,1,85,1225,1255,"03.39","training"
"587",4,29,18,2,2,1,20,900,1029,"02.07","training"
"588",4,30,1,2,2,1,10,1600,1412,"02.31","training"
"589",4,31,66,2,2,1,60,100,118,"02.11","training"
"590",4,32,54,2,2,1,50,0,69,"02.88","training"
"591",4,33,93,2,2,1,85,1225,539,"03.12","training"
"592",4,34,39,2,2,1,40,100,88,"02.35","training"
"593",4,35,13,2,2,1,20,900,980,"02.9","training"
"594",4,36,14,2,2,1,20,900,647,"01.73","training"
"595",4,37,88,2,2,1,80,900,1275,"10.92","training"
"596",4,38,30,2,2,1,30,400,490,"02.09","training"
"597",4,39,15,2,2,1,20,900,353,"02.71","training"
"598",4,40,2,2,2,1,10,1600,1804,"03.85","training"
"599",4,41,40,2,2,1,40,100,294,"02.68","training"
"600",4,42,80,2,2,1,75,625,598,"02.88","training"
"601",4,43,55,2,2,1,55,25,88,"01.74","training"
"602",4,44,49,2,2,1,50,0,10,"01.62","training"
"603",4,45,17,2,2,1,20,900,735,"02.15","training"
"604",4,46,21,2,2,1,25,625,833,"01.64","training"
"605",4,47,11,2,2,1,15,1225,1186,"01.99","training"
"606",4,48,65,2,2,1,60,100,20,"01.96","training"
"607",4,49,25,2,2,1,30,400,706,"02.54","training"
"608",4,50,85,2,2,1,80,900,627,"01.97","training"
"609",4,51,73,2,2,1,70,400,510,"02.2","training"
"610",4,52,6,2,2,1,10,1600,1167,"02.17","training"
"611",4,53,37,2,2,1,40,100,49,"02.06","training"
"612",4,54,47,2,2,1,45,25,39,"02.09","training"
"613",4,55,75,2,2,1,70,400,657,"04.35","training"
"614",4,56,101,2,2,1,90,1600,1755,"08.27","training"
"615",4,57,35,2,2,1,35,225,382,"02.78","training"
"616",4,58,87,2,2,1,80,900,941,"02.29","training"
"617",4,59,79,2,2,1,75,625,804,"01.74","training"
"618",4,60,81,2,2,1,75,625,824,"03.61","training"
"619",4,61,99,2,2,1,90,1600,1480,"02.77","training"
"620",4,62,51,2,2,1,50,0,39,"02.28","training"
"621",4,63,42,2,2,1,40,100,235,"04.53","training"
"622",4,64,7,2,2,1,15,1225,1314,"03.31","training"
"623",4,65,77,2,2,1,70,400,1059,"02.58","training"
"624",4,66,41,2,2,1,40,100,167,"02.09","training"
"625",4,67,84,2,2,1,75,625,539,"05.07","training"
"626",4,68,16,2,2,1,20,900,706,"02.25","training"
"627",4,69,5,2,2,1,10,1600,1029,"01.94","training"
"628",4,70,31,2,2,1,35,225,696,"02.54","training"
"629",4,71,27,2,2,1,30,400,275,"01.77","training"
"630",4,72,44,2,2,1,45,25,147,"01.72","training"
"631",4,73,50,2,2,1,50,0,20,"01.69","training"
"632",4,74,19,2,2,1,25,625,500,"05.08","training"
"633",4,75,29,2,2,1,30,400,324,"02.18","training"
"634",4,76,60,2,2,1,55,25,49,"02.","training"
"635",4,77,102,2,2,1,90,1600,1657,"02.95","training"
"636",4,78,90,2,2,1,80,900,1569,"05.13","training"
"637",4,79,70,2,2,1,65,225,951,"02.06","training"
"638",4,80,48,2,2,1,45,25,127,"03.21","training"
"639",4,81,63,2,2,1,60,100,20,"01.67","training"
"640",4,82,64,2,2,1,60,100,29,"02.39","training"
"641",4,83,9,2,2,1,15,1225,1461,"05.1","training"
"642",4,84,89,2,2,1,80,900,1265,"02.08","training"
"643",4,85,78,2,2,1,70,400,843,"02.71","training"
"644",4,86,23,2,2,1,25,625,667,"02.89","training"
"645",4,87,26,2,2,1,30,400,706,"01.86","training"
"646",4,88,68,2,2,1,65,225,686,"02.16","training"
"647",4,89,83,2,2,1,75,625,833,"01.81","training"
"648",4,90,38,2,2,1,40,100,186,"02.45","training"
"649",4,91,74,2,2,1,70,400,373,"03.01","training"
"650",4,92,67,2,2,1,65,225,196,"01.64","training"
"651",4,93,97,2,2,1,90,1600,1549,"02.","training"
"652",4,94,69,2,2,1,65,225,735,"03.82","training"
"653",4,95,28,2,2,1,30,400,598,"02.15","training"
"654",4,96,82,2,2,1,75,625,451,"02.","training"
"655",4,97,72,2,2,1,65,225,363,"02.14","training"
"656",4,98,8,2,2,1,15,1225,333,"03.87","training"
"657",4,99,46,2,2,1,45,25,29,"02.69","training"
"658",4,100,12,2,2,1,15,1225,1118,"02.37","training"
"659",4,101,43,2,2,1,45,25,59,"02.6","training"
"660",4,102,62,2,2,1,60,100,69,"02.2","training"
"661",4,1,36,2,2,0,85,1225,1098,"07.56","test1"
"662",4,2,5,2,2,0,10,1600,1618,"02.35","test1"
"663",4,3,22,2,2,0,50,0,20,"01.9","test1"
"664",4,4,26,2,2,0,60,100,118,"04.84","test1"
"665",4,5,35,2,2,0,85,1225,1216,"03.58","test1"
"666",4,6,15,2,2,0,35,225,480,"02.63","test1"
"667",4,7,3,2,2,0,5,2025,1951,"02.57","test1"
"668",4,8,1,2,2,0,0,2500,2480,"05.87","test1"
"669",4,9,7,2,2,0,15,1225,1431,"04.7","test1"
"670",4,10,33,2,2,0,80,900,1284,"02.59","test1"
"671",4,11,4,2,2,0,5,2025,1951,"02.3","test1"
"672",4,12,9,2,2,0,20,900,1010,"02.53","test1"
"673",4,13,38,2,2,0,90,1600,1608,"04.36","test1"
"674",4,14,23,2,2,0,55,25,39,"02.2","test1"
"675",4,15,2,2,2,0,0,2500,2451,"02.99","test1"
"676",4,16,12,2,2,0,25,625,1216,"14.01","test1"
"677",4,17,18,2,2,0,40,100,186,"03.08","test1"
"678",4,18,28,2,2,0,65,225,225,"01.75","test1"
"679",4,19,14,2,2,0,30,400,696,"02.82","test1"
"680",4,20,19,2,2,0,45,25,127,"01.8","test1"
"681",4,21,17,2,2,0,40,100,206,"01.93","test1"
"682",4,22,39,2,2,0,95,2025,1902,"04.43","test1"
"683",4,23,42,2,2,0,100,2500,2500,"02.37","test1"
"684",4,24,31,2,2,0,75,625,1206,"08.54","test1"
"685",4,25,8,2,2,0,15,1225,1196,"02.15","test1"
"686",4,26,25,2,2,0,60,100,49,"03.15","test1"
"687",4,27,11,2,2,0,25,625,608,"02.91","test1"
"688",4,28,27,2,2,0,65,225,255,"02.68","test1"
"689",4,29,10,2,2,0,20,900,1255,"03.19","test1"
"690",4,30,40,2,2,0,95,2025,2000,"02.43","test1"
"691",4,31,34,2,2,0,80,900,1520,"18.","test1"
"692",4,32,37,2,2,0,90,1600,1686,"02.51","test1"
"693",4,33,30,2,2,0,70,400,1069,"04.26","test1"
"694",4,34,24,2,2,0,55,25,59,"02.75","test1"
"695",4,35,6,2,2,0,10,1600,1853,"02.13","test1"
"696",4,36,20,2,2,0,45,25,39,"02.17","test1"
"697",4,37,16,2,2,0,35,225,275,"02.23","test1"
"698",4,38,13,2,2,0,30,400,490,"05.92","test1"
"699",4,39,32,2,2,0,75,625,735,"02.34","test1"
"700",4,40,29,2,2,0,70,400,412,"01.9","test1"
"701",4,41,21,2,2,0,50,0,10,"01.57","test1"
"702",4,42,41,2,2,0,100,2500,2500,"02.47","test1"
"703",4,1,15,2,2,0,35,225,451,"21.54","test2"
"704",4,2,10,2,2,0,20,900,1020,"03.79","test2"
"705",4,3,28,2,2,0,65,225,333,"08.7","test2"
"706",4,4,25,2,2,0,60,100,127,"02.92","test2"
"707",4,5,41,2,2,0,100,2500,2480,"03.05","test2"
"708",4,6,6,2,2,0,10,1600,1706,"05.27","test2"
"709",4,7,38,2,2,0,90,1600,1804,"03.96","test2"
"710",4,8,17,2,2,0,40,100,382,"25.4","test2"
"711",4,9,4,2,2,0,5,2025,2029,"03.47","test2"
"712",4,10,26,2,2,0,60,100,294,"03.33","test2"
"713",4,11,32,2,2,0,75,625,902,"05.96","test2"
"714",4,12,39,2,2,0,95,2025,1902,"03.52","test2"
"715",4,13,22,2,2,0,50,0,39,"02.17","test2"
"716",4,14,27,2,2,0,65,225,529,"06.44","test2"
"717",4,15,18,2,2,0,40,100,500,"02.4","test2"
"718",4,16,20,2,2,0,45,25,157,"06.44","test2"
"719",4,17,36,2,2,0,85,1225,1775,"02.88","test2"
"720",4,18,21,2,2,0,50,0,39,"02.5","test2"
"721",4,19,7,2,2,0,15,1225,1843,"05.35","test2"
"722",4,20,31,2,2,0,75,625,1559,"17.73","test2"
"723",4,21,33,2,2,0,80,900,1706,"03.55","test2"
"724",4,22,30,2,2,0,70,400,1314,"06.16","test2"
"725",4,23,34,2,2,0,80,900,1686,"03.62","test2"
"726",4,24,2,2,2,0,0,2500,2490,"02.11","test2"
"727",4,25,12,2,2,0,25,625,873,"04.52","test2"
"728",4,26,11,2,2,0,25,625,971,"09.84","test2"
"729",4,27,35,2,2,0,85,1225,1814,"10.26","test2"
"730",4,28,1,2,2,0,0,2500,2480,"02.45","test2"
"731",4,29,13,2,2,0,30,400,549,"04.16","test2"
"732",4,30,37,2,2,0,90,1600,2127,"04.88","test2"
"733",4,31,40,2,2,0,95,2025,2216,"02.15","test2"
"734",4,32,16,2,2,0,35,225,706,"03.97","test2"
"735",4,33,9,2,2,0,20,900,1363,"03.61","test2"
"736",4,34,8,2,2,0,15,1225,1676,"03.37","test2"
"737",4,35,29,2,2,0,70,400,735,"02.7","test2"
"738",4,36,5,2,2,0,10,1600,1824,"06.07","test2"
"739",4,37,19,2,2,0,45,25,49,"03.96","test2"
"740",4,38,14,2,2,0,30,400,735,"11.36","test2"
"741",4,39,23,2,2,0,55,25,29,"02.9","test2"
"742",4,40,42,2,2,0,100,2500,2471,"02.44","test2"
"743",4,41,3,2,2,0,5,2025,2186,"03.59","test2"
"744",4,42,24,2,2,0,55,25,10,"03.18","test2"
"745",5,1,42,2,2,1,40,100,343,"23.94","training"
"746",5,2,55,2,2,1,55,25,520,"03.05","training"
"747",5,3,27,2,2,1,30,400,118,"03.63","training"
"748",5,4,23,2,2,1,25,625,549,"03.82","training"
"749",5,5,57,2,2,1,55,25,196,"03.","training"
"750",5,6,91,2,2,1,85,1225,69,"03.31","training"
"751",5,7,10,2,2,1,15,1225,206,"04.35","training"
"752",5,8,11,2,2,1,15,1225,1020,"02.34","training"
"753",5,9,47,2,2,1,45,25,520,"02.6","training"
"754",5,10,101,2,2,1,90,1600,1461,"03.95","training"
"755",5,11,39,2,2,1,40,100,598,"02.26","training"
"756",5,12,63,2,2,1,60,100,608,"02.73","training"
"757",5,13,84,2,2,1,75,625,1206,"02.52","training"
"758",5,14,88,2,2,1,80,900,1088,"02.6","training"
"759",5,15,49,2,2,1,50,0,235,"03.78","training"
"760",5,16,36,2,2,1,35,225,167,"01.66","training"
"761",5,17,77,2,2,1,70,400,873,"02.81","training"
"762",5,18,98,2,2,1,90,1600,1500,"02.01","training"
"763",5,19,80,2,2,1,75,625,814,"02.17","training"
"764",5,20,87,2,2,1,80,900,1078,"02.28","training"
"765",5,21,24,2,2,1,25,625,186,"03.39","training"
"766",5,22,83,2,2,1,75,625,1324,"02.27","training"
"767",5,23,64,2,2,1,60,100,843,"02.14","training"
"768",5,24,45,2,2,1,45,25,78,"02.16","training"
"769",5,25,40,2,2,1,40,100,78,"01.89","training"
"770",5,26,85,2,2,1,80,900,873,"01.79","training"
"771",5,27,26,2,2,1,30,400,69,"03.42","training"
"772",5,28,68,2,2,1,65,225,108,"02.33","training"
"773",5,29,61,2,2,1,60,100,118,"01.71","training"
"774",5,30,4,2,2,1,10,1600,1784,"02.17","training"
"775",5,31,78,2,2,1,70,400,255,"03.16","training"
"776",5,32,18,2,2,1,20,900,324,"03.53","training"
"777",5,33,93,2,2,1,85,1225,1324,"02.94","training"
"778",5,34,15,2,2,1,20,900,971,"03.49","training"
"779",5,35,8,2,2,1,15,1225,843,"02.14","training"
"780",5,36,73,2,2,1,70,400,1206,"03.74","training"
"781",5,37,41,2,2,1,40,100,49,"02.36","training"
"782",5,38,25,2,2,1,30,400,69,"02.08","training"
"783",5,39,51,2,2,1,50,0,441,"01.94","training"
"784",5,40,52,2,2,1,50,0,118,"01.84","training"
"785",5,41,65,2,2,1,60,100,392,"02.28","training"
"786",5,42,38,2,2,1,40,100,59,"01.83","training"
"787",5,43,54,2,2,1,50,0,10,"01.73","training"
"788",5,44,66,2,2,1,60,100,29,"01.75","training"
"789",5,45,50,2,2,1,50,0,78,"01.84","training"
"790",5,46,43,2,2,1,45,25,69,"02.27","training"
"791",5,47,46,2,2,1,45,25,49,"01.91","training"
"792",5,48,58,2,2,1,55,25,29,"02.66","training"
"793",5,49,53,2,2,1,50,0,59,"01.88","training"
"794",5,50,97,2,2,1,90,1600,1294,"03.13","training"
"795",5,51,30,2,2,1,30,400,725,"01.86","training"
"796",5,52,102,2,2,1,90,1600,1265,"01.74","training"
"797",5,53,59,2,2,1,55,25,431,"01.79","training"
"798",5,54,75,2,2,1,70,400,49,"01.75","training"
"799",5,55,19,2,2,1,25,625,490,"03.91","training"
"800",5,56,70,2,2,1,65,225,39,"03.59","training"
"801",5,57,35,2,2,1,35,225,69,"02.18","training"
"802",5,58,16,2,2,1,20,900,431,"02.06","training"
"803",5,59,5,2,2,1,10,1600,1441,"01.82","training"
"804",5,60,72,2,2,1,65,225,49,"03.01","training"
"805",5,61,37,2,2,1,40,100,59,"02.","training"
"806",5,62,71,2,2,1,65,225,343,"02.","training"
"807",5,63,100,2,2,1,90,1600,892,"02.97","training"
"808",5,64,94,2,2,1,85,1225,1176,"02.84","training"
"809",5,65,69,2,2,1,65,225,373,"02.51","training"
"810",5,66,76,2,2,1,70,400,471,"01.94","training"
"811",5,67,3,2,2,1,10,1600,1804,"04.17","training"
"812",5,68,20,2,2,1,25,625,696,"02.26","training"
"813",5,69,95,2,2,1,85,1225,598,"02.97","training"
"814",5,70,81,2,2,1,75,625,559,"01.95","training"
"815",5,71,12,2,2,1,15,1225,735,"03.2","training"
"816",5,72,79,2,2,1,75,625,598,"02.38","training"
"817",5,73,62,2,2,1,60,100,10,"01.95","training"
"818",5,74,13,2,2,1,20,900,539,"01.76","training"
"819",5,75,28,2,2,1,30,400,49,"01.89","training"
"820",5,76,17,2,2,1,20,900,676,"01.63","training"
"821",5,77,48,2,2,1,45,25,49,"01.98","training"
"822",5,78,14,2,2,1,20,900,853,"02.52","training"
"823",5,79,44,2,2,1,45,25,20,"01.87","training"
"824",5,80,92,2,2,1,85,1225,902,"04.1","training"
"825",5,81,86,2,2,1,80,900,608,"02.6","training"
"826",5,82,74,2,2,1,70,400,500,"02.72","training"
"827",5,83,7,2,2,1,15,1225,1294,"04.76","training"
"828",5,84,82,2,2,1,75,625,216,"01.97","training"
"829",5,85,22,2,2,1,25,625,275,"01.73","training"
"830",5,86,21,2,2,1,25,625,510,"02.01","training"
"831",5,87,96,2,2,1,85,1225,1255,"04.87","training"
"832",5,88,34,2,2,1,35,225,431,"02.33","training"
"833",5,89,33,2,2,1,35,225,304,"02.25","training"
"834",5,90,1,2,2,1,10,1600,1814,"03.57","training"
"835",5,91,2,2,2,1,10,1600,1500,"01.95","training"
"836",5,92,31,2,2,1,35,225,78,"02.96","training"
"837",5,93,90,2,2,1,80,900,441,"03.18","training"
"838",5,94,29,2,2,1,30,400,108,"02.15","training"
"839",5,95,6,2,2,1,10,1600,1422,"03.29","training"
"840",5,96,60,2,2,1,55,25,69,"02.47","training"
"841",5,97,32,2,2,1,35,225,10,"01.91","training"
"842",5,98,9,2,2,1,15,1225,814,"02.88","training"
"843",5,99,99,2,2,1,90,1600,1618,"04.73","training"
"844",5,100,56,2,2,1,55,25,39,"02.19","training"
"845",5,101,89,2,2,1,80,900,833,"02.56","training"
"846",5,102,67,2,2,1,65,225,49,"02.3","training"
"847",5,1,13,2,2,0,30,400,98,"05.09","test1"
"848",5,2,11,2,2,0,25,625,480,"02.03","test1"
"849",5,3,1,2,2,0,0,2500,2490,"03.76","test1"
"850",5,4,9,2,2,0,20,900,696,"02.51","test1"
"851",5,5,38,2,2,0,90,1600,1373,"04.34","test1"
"852",5,6,41,2,2,0,100,2500,2451,"02.55","test1"
"853",5,7,24,2,2,0,55,25,245,"03.91","test1"
"854",5,8,35,2,2,0,85,1225,775,"02.93","test1"
"855",5,9,21,2,2,0,50,0,20,"02.1","test1"
"856",5,10,8,2,2,0,15,1225,814,"04.22","test1"
"857",5,11,6,2,2,0,10,1600,1510,"02.41","test1"
"858",5,12,2,2,2,0,0,2500,2490,"02.39","test1"
"859",5,13,12,2,2,0,25,625,716,"02.61","test1"
"860",5,14,32,2,2,0,75,625,657,"01.92","test1"
"861",5,15,15,2,2,0,35,225,39,"01.88","test1"
"862",5,16,14,2,2,0,30,400,78,"01.79","test1"
"863",5,17,20,2,2,0,45,25,29,"01.87","test1"
"864",5,18,19,2,2,0,45,25,20,"02.19","test1"
"865",5,19,28,2,2,0,65,225,49,"02.29","test1"
"866",5,20,33,2,2,0,80,900,520,"02.36","test1"
"867",5,21,17,2,2,0,40,100,314,"02.44","test1"
"868",5,22,16,2,2,0,35,225,196,"02.1","test1"
"869",5,23,34,2,2,0,80,900,873,"02.76","test1"
"870",5,24,4,2,2,0,5,2025,2029,"04.43","test1"
"871",5,25,40,2,2,0,95,2025,2049,"02.62","test1"
"872",5,26,37,2,2,0,90,1600,1627,"03.69","test1"
"873",5,27,39,2,2,0,95,2025,2029,"02.38","test1"
"874",5,28,10,2,2,0,20,900,775,"02.98","test1"
"875",5,29,5,2,2,0,10,1600,1657,"02.05","test1"
"876",5,30,26,2,2,0,60,100,20,"01.84","test1"
"877",5,31,22,2,2,0,50,0,10,"01.93","test1"
"878",5,32,23,2,2,0,55,25,88,"01.79","test1"
"879",5,33,30,2,2,0,70,400,304,"02.13","test1"
"880",5,34,42,2,2,0,100,2500,2500,"02.83","test1"
"881",5,35,25,2,2,0,60,100,10,"02.24","test1"
"882",5,36,7,2,2,0,15,1225,1137,"04.3","test1"
"883",5,37,31,2,2,0,75,625,451,"02.07","test1"
"884",5,38,29,2,2,0,70,400,265,"03.07","test1"
"885",5,39,3,2,2,0,5,2025,2284,"02.44","test1"
"886",5,40,27,2,2,0,65,225,39,"03.81","test1"
"887",5,41,36,2,2,0,85,1225,961,"04.27","test1"
"888",5,42,18,2,2,0,40,100,39,"02.92","test1"
"889",5,1,3,2,2,0,5,2025,804,"15.84","test2"
"890",5,2,34,2,2,0,80,900,608,"02.43","test2"
"891",5,3,38,2,2,0,90,1600,1422,"05.95","test2"
"892",5,4,2,2,2,0,0,2500,2441,"02.85","test2"
"893",5,5,25,2,2,0,60,100,167,"03.85","test2"
"894",5,6,19,2,2,0,45,25,69,"01.67","test2"
"895",5,7,6,2,2,0,10,1600,951,"01.98","test2"
"896",5,8,24,2,2,0,55,25,39,"02.06","test2"
"897",5,9,5,2,2,0,10,1600,1343,"03.5","test2"
"898",5,10,18,2,2,0,40,100,196,"02.3","test2"
"899",5,11,15,2,2,0,35,225,529,"01.58","test2"
"900",5,12,37,2,2,0,90,1600,1843,"03.13","test2"
"901",5,13,22,2,2,0,50,0,39,"02.49","test2"
"902",5,14,20,2,2,0,45,25,59,"01.48","test2"
"903",5,15,10,2,2,0,20,900,1176,"02.66","test2"
"904",5,16,40,2,2,0,95,2025,1794,"03.76","test2"
"905",5,17,35,2,2,0,85,1225,980,"02.48","test2"
"906",5,18,21,2,2,0,50,0,39,"01.58","test2"
"907",5,19,1,2,2,0,0,2500,2451,"02.57","test2"
"908",5,20,11,2,2,0,25,625,1343,"02.5","test2"
"909",5,21,23,2,2,0,55,25,88,"02.7","test2"
"910",5,22,28,2,2,0,65,225,78,"02.03","test2"
"911",5,23,42,2,2,0,100,2500,2500,"02.96","test2"
"912",5,24,27,2,2,0,65,225,667,"01.98","test2"
"913",5,25,32,2,2,0,75,625,480,"02.7","test2"
"914",5,26,13,2,2,0,30,400,490,"01.92","test2"
"915",5,27,30,2,2,0,70,400,324,"02.11","test2"
"916",5,28,33,2,2,0,80,900,725,"01.6","test2"
"917",5,29,16,2,2,0,35,225,98,"02.05","test2"
"918",5,30,26,2,2,0,60,100,49,"01.96","test2"
"919",5,31,7,2,2,0,15,1225,1480,"03.42","test2"
"920",5,32,31,2,2,0,75,625,422,"01.63","test2"
"921",5,33,4,2,2,0,5,2025,1931,"02.12","test2"
"922",5,34,17,2,2,0,40,100,20,"02.34","test2"
"923",5,35,14,2,2,0,30,400,382,"02.04","test2"
